Product,Product_Brand,Item_Category,Subcategory_1,Subcategory_2,Item_Rating,Date,Selling_Price
P-7803,B-2074,tools hardware,tools,hardware electricals,4.4,17/6/2015,499.0
P-12506,B-3339,clothing,kids clothing,boys wear,1.9,12/5/2018,710.0
P-8432,B-2281,clothing,women s clothing,lingerie sleep swimwear,2.0,7/1/2013,323.0
P-7807,B-681,clothing,women s clothing,lingerie sleep swimwear,1.0,7/1/2020,124.0
P-6715,B-1773,clothing,men s clothing,inner wear sleep wear,1.1,5/5/2019,284.0
P-3201,B-3078,clothing,women s clothing,western wear,4.9,7/1/2015,390.0
P-4214,B-1086,home decor festive needs,festive decor,holi essentials,2.1,11/3/2018,1142.0
P-2808,B-725,kitchen dining,kitchen tools,kitchen implements,1.9,1/12/2018,746.0
P-2660,B-672,footwear,women s footwear,flats,3.9,24/4/2016,391.0
P-3019,B-3078,pens stationery,school supplies,geometry pen pencil boxes,4.4,1/12/2019,125.0
P-6708,B-1771,home furnishing,living room furnishing,cushion covers,2.7,23/6/2016,97.0
P-10896,B-2891,eyewear,frames,ted smith full rim wayfarer frame 53 mm,3.2,19/3/2014,1493.0
P-4858,B-1278,kitchen dining,kitchen tools,choppers peelers,3.9,24/2/2019,189.0
P-8233,B-2372,clothing,women s clothing,western wear,4.2,30/12/2015,413.0
P-2455,B-3078,clothing,women s clothing,western wear,2.2,30/12/2017,498.0
P-4835,B-1273,clothing,women s clothing,ethnic wear,1.5,28/5/2019,945.0
P-3105,B-798,clothing,kids clothing,boys wear,3.4,10/5/2019,832.0
P-10963,B-2907,baby care,infant wear,baby girls clothes,3.2,28/2/2014,397.0
P-11838,B-3185,home decor festive needs,wall decor clocks,paintings,1.5,31/12/2014,1845.0
P-11007,B-2923,jewellery,earrings,unknown,2.4,12/12/2018,668.0
P-3172,B-818,bags wallets belts,bags,hand bags,2.2,3/6/2020,997.0
P-5937,B-1564,automotive,car bike accessories,car interior exterior,3.8,17/6/2014,1845.0
P-2059,B-3078,clothing,women s clothing,western wear,1.1,7/1/2014,393.0
P-9772,B-2547,home decor festive needs,showpiece,contemporary,3.8,24/4/2015,1491.0
P-793,B-133,automotive,accessories spare parts,car interior exterior,1.3,1/12/2019,1348.0
P-12205,B-3078,baby care,baby kids gifts,photo frames,3.4,31/12/2014,449.0
P-3405,B-879,jewellery,necklaces chains,necklaces,1.1,1/12/2018,243.0
P-346,B-88,automotive,accessories spare parts,car interior exterior,4.3,10/5/2014,195.0
P-6706,B-3078,clothing,women s clothing,western wear,5.0,1/12/2015,792.0
P-304,B-80,jewellery,necklaces chains,necklaces,1.6,1/12/2017,576.0
P-2561,B-3078,footwear,women s footwear,casual shoes,4.0,1/12/2019,996.0
P-11557,B-3086,beauty and personal care,makeup,makeup accessories,1.6,10/5/2018,998.0
P-1170,B-3078,beauty and personal care,fragrances,deodorants,3.1,1/12/2019,197.0
P-8871,B-3078,clothing,men s clothing,accessories combo sets,1.3,31/12/2013,665.0
P-2343,B-557,jewellery,rings,unknown,4.0,6/1/2019,1563.0
P-12449,B-3314,clothing,women s clothing,western wear,4.0,24/4/2017,549.0
P-3508,B-909,home furnishing,curtains accessories,curtains,4.0,31/12/2013,3189.0
P-9663,B-2515,tools hardware,tools,tool accessories,2.3,29/12/2013,299.0
P-455,B-108,clothing,women s clothing,formal wear,4.9,24/2/2015,791.0
P-1375,B-240,jewellery,rings,unknown,2.7,6/1/2016,965.0
P-4165,B-3078,footwear,men s footwear,casual shoes,1.9,29/12/2012,1873.0
P-3313,B-855,home furnishing,bed linen,blankets quilts dohars,1.6,1/1/2018,1191.0
P-11689,B-3078,sports fitness,other sports,skating,3.6,3/1/2019,2489.0
P-559,B-133,automotive,accessories spare parts,car interior exterior,2.1,1/12/2012,1595.0
P-5656,B-1512,mobiles accessories,tablet accessories,cases covers,3.7,1/1/2019,599.0
P-5474,B-3078,clothing,men s clothing,shirts,3.2,6/12/2018,691.0
P-6186,B-3078,clothing,women s clothing,western wear,5.0,1/12/2014,746.0
P-5108,B-1353,jewellery,necklaces chains,necklaces,1.9,1/12/2013,492.0
P-8514,B-2245,kitchen dining,pressure cookers pans,prestige pressure cookers pans,3.0,3/12/2018,2096.0
P-11119,B-2945,pens stationery,office supplies,diaries,1.7,31/12/2018,793.0
P-5392,B-1437,jewellery,necklaces chains,necklaces,1.6,22/6/2016,797.0
P-741,B-133,automotive,accessories spare parts,car interior exterior,3.4,1/12/2012,1595.0
P-664,B-133,automotive,accessories spare parts,car interior exterior,2.0,1/12/2012,1591.0
P-8254,B-3078,watches,wrist watches,perucci wrist watches,3.4,12/12/2017,536.0
P-1009,B-133,automotive,accessories spare parts,car interior exterior,4.8,1/12/2015,1371.0
P-4411,B-1151,tools hardware,tools,gardening tools,3.0,7/1/2015,292.0
P-7431,B-1993,computers,network components,routers,3.5,1/12/2014,7547.0
P-9017,B-2307,jewellery,rings,unknown,4.7,1/1/2019,21911.0
P-4699,B-1247,home furnishing,bed linen,blankets quilts dohars,1.5,1/1/2020,1299.0
P-12058,B-3218,mobiles accessories,mobile accessories,power banks,2.6,5/3/2019,2141.0
P-2043,B-3078,clothing,men s clothing,winter seasonal wear,1.0,20/12/2017,953.0
P-10003,B-3078,clothing,women s clothing,western wear,2.7,3/12/2012,554.0
P-4215,B-3078,clothing,women s clothing,ethnic wear,2.8,30/12/2019,585.0
P-6281,B-3078,bags wallets belts,luggage travel,rucksacks,4.7,1/1/2016,2048.0
P-5884,B-1542,computers,laptop accessories,usb gadgets,4.0,29/12/2014,541.0
P-2292,B-397,clothing,women s clothing,lingerie sleep swimwear,1.8,7/1/2020,385.0
P-3540,B-911,jewellery,necklaces chains,necklaces,2.7,1/12/2017,246.0
P-911,B-133,automotive,accessories spare parts,car interior exterior,1.7,1/12/2013,910.0
P-7028,B-3078,footwear,men s footwear,casual shoes,4.8,29/12/2016,1881.0
P-3708,B-2679,clothing,women s clothing,western wear,4.8,30/12/2012,492.0
P-590,B-133,automotive,accessories spare parts,car interior exterior,3.5,1/12/2013,1596.0
P-12288,B-3274,automotive,accessories spare parts,spares performance parts,4.8,31/12/2013,341.0
P-833,B-133,automotive,accessories spare parts,car interior exterior,5.0,1/12/2015,1343.0
P-8997,B-2307,jewellery,rings,unknown,1.6,1/1/2016,25224.0
P-10839,B-3078,clothing,women s clothing,western wear,4.3,6/1/2019,411.0
P-7457,B-2000,gaming,gaming accessories,headphones with mic,3.5,10/5/2017,154.0
P-11463,B-3060,ufo full sleeve solid girl s jacket,unknown,unknown,4.8,2/4/2014,712.0
P-5973,B-1569,mobiles accessories,mobile accessories,mobile pouches,4.0,5/3/2018,450.0
P-10654,B-3078,footwear,men s footwear,formal shoes,1.4,29/12/2012,1889.0
P-3457,B-898,sports fitness,other sports,golf,1.4,5/3/2018,593.0
P-10025,B-2373,clothing,women s clothing,western wear,3.1,30/12/2018,446.0
P-7067,B-1878,clothing,women s clothing,western wear,3.2,10/5/2017,299.0
P-3448,B-894,baby care,feeding nursing,utensils,2.4,12/12/2018,393.0
P-6294,B-1645,computers,laptop accessories,batteries,3.2,7/1/2017,1699.0
P-5505,B-1466,jewellery,necklaces chains,necklaces,3.5,1/12/2019,292.0
P-9718,B-2530,furniture,pet furniture,unknown,4.5,29/12/2013,295.0
P-4095,B-3078,sports fitness,racquet sports,tennis,1.1,1/1/2015,1241.0
P-813,B-133,automotive,accessories spare parts,car interior exterior,4.3,1/12/2016,1591.0
P-2967,B-759,computers,laptop accessories,usb gadgets,1.1,29/12/2015,398.0
P-4792,B-3078,watches,wrist watches,hpd wrist watches,2.7,12/12/2019,241.0
P-9076,B-2326,jewellery,rings,unknown,1.8,1/1/2020,27515.0
P-2622,B-662,computers,network components,routers,1.2,20/3/2018,1977.0
P-1670,B-3078,clothing,kids clothing,girls wear,2.4,7/1/2020,475.0
P-1968,B-422,clothing,women s clothing,western wear,4.9,25/3/2016,796.0
P-5482,B-3078,footwear,women s footwear,casual shoes,1.2,1/12/2012,435.0
P-3659,B-3078,watches,wrist watches,fastrack wrist watches,4.8,7/1/2020,750.0
P-4505,B-1193,jewellery,bangles bracelets armlets,bangles,1.8,20/12/2013,1896.0
P-9200,B-2370,computers,laptop accessories,batteries,4.3,7/1/2019,1299.0
P-8442,B-2222,clothing,kids clothing,girls wear,1.1,1/5/2018,2462.0
P-8338,B-2186,home decor festive needs,showpieces,ethnic,1.2,1/12/2012,599.0
P-8356,B-3078,clothing,men s clothing,winter seasonal wear,2.4,31/12/2017,992.0
P-2286,B-537,jewellery,bangles bracelets armlets,bangles,2.0,10/5/2016,1092.0
P-6060,B-1593,clothing,kids clothing,girls wear,3.0,12/6/2018,1216.0
P-8916,B-2307,jewellery,rings,unknown,2.8,1/1/2014,35705.0
P-11001,B-2923,jewellery,earrings,unknown,3.6,12/12/2017,727.0
P-9377,B-3078,kitchen dining,coffee mugs,rockmantra coffee mugs,4.5,1/12/2017,194.0
P-12200,B-3252,clothing,women s clothing,lingerie sleep swimwear,4.9,2/3/2019,541.0
P-11989,B-3199,jewellery,necklaces chains,necklaces,2.6,1/12/2019,130.0
P-11574,B-3094,jewellery,bangles bracelets armlets,bangles,2.9,31/12/2014,737.0
P-3579,B-3078,clothing,women s clothing,western wear,4.0,1/1/2020,341.0
P-4513,B-3078,clothing,women s clothing,western wear,5.0,7/1/2020,391.0
P-9738,B-2372,clothing,women s clothing,western wear,4.8,30/12/2013,396.0
P-12459,B-3078,footwear,men s footwear,formal shoes,1.3,29/12/2019,1099.0
P-7651,B-3078,clothing,men s clothing,t shirts,4.9,13/12/2013,349.0
P-8476,B-2233,clothing,women s clothing,maternity wear,4.7,13/6/2019,664.0
P-541,B-3078,footwear,men s footwear,casual shoes,4.5,29/12/2016,1795.0
P-810,B-133,automotive,accessories spare parts,car interior exterior,3.8,1/12/2016,1348.0
P-1628,B-2679,clothing,women s clothing,western wear,3.5,30/12/2019,394.0
P-11748,B-3158,bags wallets belts,bags,hand bags,4.3,24/2/2019,12330.0
P-5262,B-2372,clothing,women s clothing,western wear,1.6,30/12/2016,456.0
P-1379,B-238,footwear,kids infant footwear,for boys,4.0,2/4/2020,248.0
P-7569,B-2022,clothing,kids clothing,boys wear,1.7,1/5/2020,855.0
P-2030,B-3078,footwear,men s footwear,casual shoes,1.7,29/12/2016,1818.0
P-7734,B-2058,clothing,men s clothing,inner wear sleep wear,2.1,16/6/2019,1097.0
P-1875,B-405,jewellery,rings,unknown,3.8,1/1/2017,33574.0
P-11545,B-3083,clothing,women s clothing,fusion wear,1.4,11/3/2018,981.0
P-2584,B-649,jewellery,bangles bracelets armlets,bangles,1.7,20/12/2015,615.0
P-11041,B-2929,jewellery,bangles bracelets armlets,bangles,4.0,30/12/2014,216.0
P-3741,B-3078,footwear,women s footwear,heels,2.0,31/12/2013,890.0
P-7056,B-1872,tools hardware,tools,gardening tools,1.1,7/1/2014,546.0
P-9316,B-2667,clothing,men s clothing,jeans,3.0,4/12/2016,1245.0
P-9970,B-2609,mobiles accessories,mobile accessories,speakers,4.9,20/5/2015,444.0
P-9887,B-3078,clothing,women s clothing,ethnic wear,2.7,29/12/2019,398.0
P-10943,B-2895,computers,network components,routers,3.7,1/12/2013,994.0
P-9783,B-3078,clothing,women s clothing,western wear,2.0,6/1/2014,997.0
P-7751,B-2063,clothing,kids clothing,boys wear,3.4,2/4/2015,623.0
P-863,B-133,automotive,accessories spare parts,car interior exterior,4.1,1/12/2016,920.0
P-2955,B-3078,footwear,women s footwear,wedges,3.8,7/1/2018,547.0
P-5377,B-1431,jewellery,rings,unknown,2.2,1/1/2017,30468.0
P-4889,B-1292,mobiles accessories,tablet accessories,cases covers,1.3,1/1/2016,595.0
P-1960,B-3078,clothing,women s clothing,western wear,3.5,30/12/2018,492.0
P-8745,B-3078,kitchen dining,coffee mugs,prithish coffee mugs,5.0,1/12/2014,216.0
P-10554,B-2766,kitchen dining,cookware,pots pans,1.5,1/12/2017,694.0
P-2608,B-658,clothing,women s clothing,ethnic wear,4.1,3/3/2017,1993.0
P-3713,B-3078,clothing,women s clothing,fusion wear,2.2,3/1/2019,306.0
P-8956,B-2307,jewellery,rings,unknown,1.6,1/1/2013,27551.0
P-1210,B-191,anuradha art stylish hair clip black,unknown,unknown,2.2,11/5/2016,349.0
P-8074,B-2133,clothing,kids clothing,girls wear,4.4,29/4/2020,789.0
P-7530,B-3078,toys school supplies,remote control toys,nikko remote control toys,5.0,1/1/2014,4995.0
P-5391,B-3078,clothing,men s clothing,jewlook men s clothing,2.6,6/1/2016,897.0
P-715,B-133,automotive,accessories spare parts,car interior exterior,2.6,1/12/2012,1594.0
P-5860,B-3078,clothing,women s clothing,western wear,4.7,1/12/2018,649.0
P-920,B-133,automotive,accessories spare parts,car interior exterior,4.3,1/12/2019,919.0
P-220,B-63,automotive,car bike accessories,car bike lighting,4.5,15/6/2020,944.0
P-11026,B-2925,home furnishing,bed linen,blankets quilts dohars,4.0,1/1/2013,696.0
P-975,B-133,automotive,accessories spare parts,car interior exterior,4.5,1/12/2019,1380.0
P-10928,B-2895,computers,network components,routers,3.3,1/12/2013,1311.0
P-11057,B-3078,clothing,women s clothing,western wear,3.9,30/12/2017,439.0
P-12082,B-3078,clothing,men s clothing,t shirts,2.2,15/12/2017,194.0
P-12399,B-3302,tools hardware,tools,gardening tools,2.1,7/1/2016,1795.0
P-2184,B-502,mobiles accessories,mobile accessories,mobile body panels,4.5,20/6/2020,592.0
P-12211,B-3259,home furnishing,bath linen,towels,2.9,20/12/2013,643.0
P-4213,B-3078,toys school supplies,remote control toys,gifts arts remote control toys,5.0,1/1/2013,4493.0
P-1339,B-222,furniture,living room,sofas sectionals,1.5,31/12/2017,61791.0
P-12367,B-3289,yo baby girl s trousers,unknown,unknown,2.1,5/4/2015,194.0
P-4084,B-1052,jewellery,necklaces chains,necklaces,2.0,1/12/2014,240.0
P-11612,B-3115,jewellery,earrings,unknown,5.0,12/12/2016,295.0
P-7086,B-3078,clothing,women s clothing,western wear,3.0,30/12/2013,447.0
P-4231,B-1092,clothing,kids clothing,infants wear,3.3,3/5/2014,239.0
P-8389,B-2204,beauty and personal care,hair care,hair care accessories,3.3,17/6/2019,478.0
P-8412,B-2214,pens stationery,pens,fountain pens,4.0,18/3/2017,1688.0
P-7061,B-3078,clothing,women s clothing,fusion wear,2.1,7/1/2020,545.0
P-3258,B-3078,beauty and personal care,fragrances,deodorants,2.6,1/12/2018,306.0
P-4296,B-1113,clothing,men s clothing,trousers,2.8,25/6/2020,997.0
P-11997,B-3200,kitchen dining,lighting,bulbs,1.5,31/12/2012,441.0
P-10534,B-3078,sports fitness,team sports,cricket,4.0,7/1/2015,7069.0
P-8976,B-2307,jewellery,rings,unknown,4.7,1/1/2014,30314.0
P-12457,B-3317,clothing,women s clothing,fusion wear,1.3,20/6/2020,854.0
P-2907,B-3078,toys school supplies,school supplies,geometry pencil boxes,1.9,1/12/2014,352.0
P-5590,B-1485,automotive,accessories spare parts,car electronics accessories,3.7,18/3/2015,1463.0
P-12313,B-3078,beauty and personal care,fragrances,deodorants,1.2,1/12/2018,317.0
P-3239,B-844,home decor festive needs,wall decor clocks,wall photo frames,3.2,12/5/2017,1297.0
P-3344,B-863,clothing,women s clothing,western wear,3.9,3/3/2019,540.0
P-6200,B-2281,clothing,women s clothing,lingerie sleep swimwear,5.0,7/1/2015,247.0
P-1389,B-3078,clothing,women s clothing,western wear,4.3,4/1/2016,1093.0
P-9579,B-3078,beauty and personal care,body and skin care,hand care,2.7,1/12/2017,501.0
P-7911,B-3078,clothing,men s clothing,t shirts,3.2,13/12/2019,354.0
P-1179,B-3078,footwear,women s footwear,wedges,3.3,29/12/2019,1009.0
P-1281,B-210,jewellery,pendants lockets,aria rhodium sterling silver pendant,1.9,11/3/2020,734.0
P-7191,B-1925,jewellery,bangles bracelets armlets,bangles,3.4,30/12/2016,294.0
P-5233,B-2373,clothing,men s clothing,shirts,3.6,6/12/2013,1389.0
P-2725,B-707,home kitchen,kitchen appliances,food makers,1.5,5/6/2019,324.0
P-9218,B-2370,computers,laptop accessories,adapters,4.9,12/12/2018,698.0
P-7769,B-2066,automotive,accessories spare parts,spares performance parts,2.0,3/3/2016,838.0
P-12476,B-3329,jewellery,necklaces chains,necklaces,4.4,1/12/2019,445.0
P-4807,B-3078,pens stationery,office supplies,desk organizers,2.3,1/1/2017,199.0
P-7838,B-3078,clothing,men s clothing,t shirts,3.2,13/12/2017,623.0
P-10938,B-2895,computers,network components,routers,3.6,1/12/2019,1229.0
P-7688,B-3078,clothing,men s clothing,t shirts,3.4,13/12/2015,894.0
P-5899,B-1552,clothing,women s clothing,ethnic wear,2.3,7/3/2017,2991.0
P-2618,B-661,d d women flats,unknown,unknown,2.7,10/5/2017,497.0
P-3234,B-842,clothing,women s clothing,lingerie sleep swimwear,4.6,23/6/2015,480.0
P-5943,B-3078,clothing,men s clothing,winter seasonal wear,1.4,31/12/2015,997.0
P-11396,B-3078,clothing,men s clothing,winter seasonal wear,2.9,29/12/2015,945.0
P-3115,B-802,home improvement,lawn gardening,plants,2.0,7/1/2018,160.0
P-3315,B-856,bags wallets belts,bags,hand bags,4.9,7/3/2018,2140.0
P-11593,B-3105,v g professional hd 37 hair dryer red,unknown,unknown,4.5,11/4/2013,1093.0
P-8967,B-2307,jewellery,rings,unknown,3.0,1/1/2016,32975.0
P-9388,B-3078,kitchen dining,coffee mugs,rockmantra coffee mugs,4.4,1/12/2017,193.0
P-6859,B-3078,watches,wrist watches,maxima wrist watches,3.2,7/1/2015,987.0
P-3928,B-3078,clothing,men s clothing,t shirts,2.0,7/1/2013,396.0
P-12059,B-3219,computers,network components,routers,3.0,1/12/2013,12311.0
P-12386,B-1686,clothing,women s clothing,lingerie sleep swimwear,1.4,7/1/2016,143.0
P-10878,B-2888,computers,laptop accessories,usb gadgets,1.8,29/12/2013,140.0
P-1122,B-167,jewellery,accessories,brooches,3.1,28/2/2014,255.0
P-7684,B-3078,clothing,men s clothing,t shirts,2.6,13/12/2017,710.0
P-2591,B-651,computers,laptop accessories,usb gadgets,4.0,29/12/2019,169.0
P-7972,B-2121,mobiles accessories,tablet accessories,cases covers,3.7,1/1/2017,1194.0
P-8671,B-3078,kitchen dining,coffee mugs,prithish coffee mugs,1.6,1/12/2017,224.0
P-2047,B-3078,footwear,men s footwear,formal shoes,3.7,29/12/2016,1512.0
P-7229,B-3078,clothing,women s clothing,fusion wear,2.7,7/1/2013,712.0
P-7839,B-3078,clothing,men s clothing,t shirts,3.8,13/12/2013,891.0
P-8783,B-2265,mobiles accessories,mobile accessories,screen protectors,1.9,12/3/2014,165.0
P-6827,B-3078,clothing,women s clothing,ethnic wear,2.4,1/12/2018,697.0
P-9226,B-2374,home furnishing,bath linen,towels,1.1,20/12/2012,261.0
P-4830,B-1271,clothing,kids clothing,girls wear,3.2,17/6/2019,1124.0
P-10540,B-3078,pens stationery,school supplies,geometry pen pencil boxes,2.8,1/12/2012,259.0
P-9543,B-2469,clothing,kids clothing,girls wear,3.8,11/3/2014,1193.0
P-4223,B-1089,home decor festive needs,showpiece,gramophones,2.9,15/6/2016,1524.0
P-3306,B-3078,pens stationery,school supplies,geometry pen pencil boxes,1.2,1/12/2015,359.0
P-9182,B-2363,sunglasses,redex cat eye sunglasses,unknown,2.2,21/6/2017,644.0
P-12445,B-3311,jewellery,necklaces chains,necklaces,1.3,1/12/2019,343.0
P-7424,B-1993,computers,network components,routers,4.2,1/12/2016,2490.0
P-9227,B-2375,home decor festive needs,showpieces,fengshui,3.1,13/3/2015,498.0
P-8273,B-2182,furniture,pet furniture,unknown,1.6,29/12/2014,1540.0
P-3348,B-3078,beauty and personal care,body and skin care,hand care,3.0,1/12/2013,783.0
P-8500,B-3078,clothing,women s clothing,ethnic wear,3.2,1/12/2014,159.0
P-9627,B-2504,home furnishing,bed linen,blankets quilts dohars,1.6,1/1/2014,1497.0
P-3327,B-860,jewellery,necklaces chains,necklaces,3.4,1/12/2015,241.0
P-3960,B-1020,jewellery,rings,unknown,4.2,1/1/2017,28485.0
P-10005,B-2624,pet supplies,grooming,skin coat care,4.8,25/3/2014,209.0
P-12241,B-3078,toys school supplies,school supplies,geometry pencil boxes,2.0,1/12/2018,275.0
P-10401,B-2741,automotive,accessories spare parts,bike essentials,3.6,18/3/2019,422.0
P-11022,B-2924,bags wallets belts,bags,backpacks,2.3,24/5/2020,1493.0
P-829,B-133,automotive,accessories spare parts,car interior exterior,2.0,1/12/2017,1348.0
P-4347,B-1129,jewellery,necklaces chains,necklaces,2.0,1/12/2014,297.0
P-9961,B-2608,home furnishing,bed linen,blankets quilts dohars,3.5,1/1/2013,1185.0
P-5444,B-1444,cameras accessories,camera accessories,lens hoods,2.5,29/12/2019,2250.0
P-8925,B-2307,jewellery,rings,unknown,4.1,1/1/2017,34342.0
P-5859,B-3078,clothing,women s clothing,western wear,1.5,1/12/2019,748.0
P-7891,B-2679,clothing,men s clothing,shirts,4.6,29/12/2018,843.0
P-7222,B-3078,baby care,feeding nursing,utensils,1.8,31/12/2013,345.0
P-5476,B-1458,mobiles accessories,tablet accessories,cases covers,2.7,31/12/2014,277.0
P-4346,B-1129,jewellery,bangles bracelets armlets,bangles,4.0,20/12/2012,291.0
P-5288,B-2679,clothing,men s clothing,shirts,2.5,6/12/2012,975.0
P-8870,B-2292,clothing,kids clothing,girls wear,2.3,11/3/2017,741.0
P-10672,B-3078,footwear,women s footwear,casual shoes,1.9,4/12/2016,1590.0
P-2134,B-479,clothing,men s clothing,t shirts,1.9,19/4/2019,995.0
P-724,B-133,automotive,accessories spare parts,car interior exterior,2.7,1/12/2014,1598.0
P-1154,B-174,bags wallets belts,bags,pouches and potlis,4.1,3/3/2019,397.0
